participant_code,timestamp,interval,red,green,white,black
20190328_09_3,1528199827220,103,0,0,1,0
20190328_09_3,1528199827371,151,0,0,0,0
20190328_09_3,1528199827524,153,0,0,1,0
20190328_09_3,1528199827626,102,0,0,0,0
20190328_09_3,1528199827829,203,0,0,1,0
20190328_09_3,1528199827982,153,0,0,0,0
20190328_09_3,1528199828133,151,0,0,1,0
20190328_09_3,1528199828236,103,0,0,0,0
20190328_09_3,1528199828338,102,0,0,1,0
20190328_09_3,1528199828440,102,0,0,0,0
20190328_09_3,1528199829394,954,1,0,0,0
20190328_09_3,1528199829496,102,0,0,0,0
20190328_09_3,1528199829648,152,1,0,0,0
20190328_09_3,1528199829750,102,0,0,0,0
20190328_09_3,1528199829903,153,1,0,0,0
20190328_09_3,1528199830005,102,0,0,0,0
20190328_09_3,1528199830207,202,1,0,0,0
20190328_09_3,1528199830258,51,0,0,0,0
20190328_09_3,1528199830460,202,1,0,0,0
20190328_09_3,1528199830512,52,0,0,0,0
20190328_09_3,1528199830714,202,1,0,0,0
20190328_09_3,1528199830766,52,0,0,0,0
20190328_09_3,1528199831168,402,1,0,0,0
20190328_09_3,1528199831220,52,0,0,0,0
20190328_09_3,1528199831723,503,1,0,0,0
20190328_09_3,1528199831826,103,0,0,0,0
20190328_09_3,1528199831977,151,1,0,0,0
20190328_09_3,1528199832079,102,0,0,0,0
20190328_09_3,1528199832483,404,1,0,0,0
20190328_09_3,1528199832585,102,0,0,0,0
20190328_09_3,1528199832838,253,1,0,0,0
20190328_09_3,1528199832939,101,0,0,0,0
20190328_09_3,1528199833141,202,1,0,0,0
20190328_09_3,1528199833244,103,0,0,0,0
20190328_09_3,1528199833395,151,1,0,0,0
20190328_09_3,1528199833498,103,0,0,0,0
20190328_09_3,1528199833699,201,1,0,0,0
20190328_09_3,1528199833751,52,0,0,0,0
20190328_09_3,1528199833952,201,1,0,0,0
20190328_09_3,1528199834055,103,0,0,0,0
20190328_09_3,1528199834156,101,1,0,0,0
20190328_09_3,1528199834259,103,0,0,0,0
20190328_09_3,1528199834411,152,1,0,0,0
20190328_09_3,1528199834513,102,0,0,0,0
20190328_09_3,1528199834664,151,1,0,0,0
20190328_09_3,1528199834716,52,0,0,0,0
20190328_09_3,1528199835971,1255,0,0,1,0
20190328_09_3,1528199836475,504,0,0,0,0
20190328_09_3,1528199837329,854,0,0,1,0
20190328_09_3,1528199837582,253,0,0,0,0
20190328_09_3,1528199838186,604,0,0,1,0
20190328_09_3,1528199838339,153,0,0,0,0
20190328_09_3,1528199838541,202,0,0,1,0
20190328_09_3,1528199838642,101,0,0,0,0
20190328_09_3,1528199838844,202,0,0,1,0
20190328_09_3,1528199838896,52,0,0,0,0
20190328_09_3,1528199839099,203,0,0,1,0
20190328_09_3,1528199839151,52,0,0,0,0
20190328_09_3,1528199839403,252,0,0,1,0
20190328_09_3,1528199839454,51,0,0,0,0
20190328_09_3,1528199848180,8726,0,0,1,0
20190328_09_3,1528199849034,854,0,0,0,0
20190328_09_3,1528199850641,1607,1,0,0,0
20190328_09_3,1528199851295,654,0,0,0,0
20190328_09_3,1528199864030,12735,0,0,1,0
20190328_09_3,1528199864733,703,0,0,0,0
20190328_09_3,1528199865135,402,0,0,1,0
20190328_09_3,1528199865337,202,0,0,0,0
20190328_09_3,1528199865489,152,0,0,1,0
20190328_09_3,1528199865691,202,0,0,0,0
20190328_09_3,1528199866342,651,1,0,0,0
20190328_09_3,1528199866544,202,0,0,0,0
20190328_09_3,1528199866697,153,1,0,0,0
20190328_09_3,1528199866799,102,0,0,0,0
20190328_09_3,1528199866951,152,1,0,0,0
20190328_09_3,1528199867052,101,0,0,0,0
20190328_09_3,1528199867154,102,1,0,0,0
20190328_09_3,1528199867256,102,0,0,0,0
20190328_09_3,1528199874777,7521,0,1,0,0
20190328_09_3,1528199875129,352,0,0,0,0
20190328_09_3,1528199876436,1307,0,0,0,1
20190328_09_3,1528199876788,352,0,0,0,0
20190328_09_3,1528199877643,855,0,0,1,0
20190328_09_3,1528199877844,201,0,0,0,0
20190328_09_3,1528199878498,654,1,0,0,0
20190328_09_3,1528199878700,202,0,0,0,0
20190328_09_3,1528199890333,11633,0,0,1,0
20190328_09_3,1528199890586,253,0,0,0,0
20190328_09_3,1528199890687,101,0,0,1,0
20190328_09_3,1528199890940,253,0,0,0,0
20190328_09_3,1528199891794,854,0,0,1,0
20190328_09_3,1528199891946,152,0,0,0,0
20190328_09_3,1528199892097,151,0,0,1,0
20190328_09_3,1528199892199,102,0,0,0,0
20190328_09_3,1528199892251,52,0,0,1,0
20190328_09_3,1528199892402,151,0,0,0,0
20190328_09_3,1528199892504,102,0,0,1,0
20190328_09_3,1528199892656,152,0,0,0,0
20190328_09_3,1528199892707,51,0,0,1,0
20190328_09_3,1528199892860,153,0,0,0,0
20190328_09_3,1528199892961,101,0,0,1,0
20190328_09_3,1528199893064,103,0,0,0,0
20190328_09_3,1528199893567,503,0,0,1,0
20190328_09_3,1528199893719,152,0,0,0,0
20190328_09_3,1528199894323,604,0,0,1,0
20190328_09_3,1528199894537,214,0,0,0,0
20190328_09_3,1528199894639,102,0,0,1,0
20190328_09_3,1528199894840,201,0,0,0,0
20190328_09_3,1528199894943,103,0,0,1,0
20190328_09_3,1528199895096,153,0,0,0,0
20190328_09_3,1528199895850,754,1,0,0,0
20190328_09_3,1528199896103,253,0,0,0,0
20190328_09_3,1528199896254,151,1,0,0,0
20190328_09_3,1528199896457,203,0,0,0,0
20190328_09_3,1528199896709,252,1,0,0,0
20190328_09_3,1528199896811,102,0,0,0,0
20190328_09_3,1528199897064,253,1,0,0,0
20190328_09_3,1528199897266,202,0,0,0,0
20190328_09_3,1528199897469,203,1,0,0,0
20190328_09_3,1528199897571,102,0,0,0,0
20190328_09_3,1528199897823,252,1,0,0,0
20190328_09_3,1528199897975,152,0,0,0,0
20190328_09_3,1528199898178,203,1,0,0,0
20190328_09_3,1528199898330,152,0,0,0,0
20190328_09_3,1528199898534,204,1,0,0,0
20190328_09_3,1528199898686,152,0,0,0,0
20190328_09_3,1528199898888,202,1,0,0,0
20190328_09_3,1528199899040,152,0,0,0,0
20190328_09_3,1528199900246,1206,1,0,0,0
20190328_09_3,1528199900349,103,0,0,0,0
20190328_09_3,1528199901604,1255,1,0,0,0
20190328_09_3,1528199901756,152,0,0,0,0
20190328_09_3,1528199901958,202,1,0,0,0
20190328_09_3,1528199902110,152,0,0,0,0
20190328_09_3,1528199902362,252,1,0,0,0
20190328_09_3,1528199902514,152,0,0,0,0
20190328_09_3,1528199902717,203,1,0,0,0
20190328_09_3,1528199902868,151,0,0,0,0
20190328_09_3,1528199903121,253,1,0,0,0
20190328_09_3,1528199903273,152,0,0,0,0
20190328_09_3,1528199904126,853,0,0,1,0
20190328_09_3,1528199904278,152,0,0,0,0
20190328_09_3,1528199904530,252,0,0,1,0
20190328_09_3,1528199904732,202,0,0,0,0
20190328_09_3,1528199904936,204,0,0,1,0
20190328_09_3,1528199905189,253,0,0,0,0
20190328_09_3,1528199905442,253,0,0,1,0
20190328_09_3,1528199906647,1205,0,0,0,0
20190328_09_3,1528199907100,453,0,0,1,0
20190328_09_3,1528199907402,302,0,0,0,0
20190328_09_3,1528199908456,1054,0,0,1,0
20190328_09_3,1528199908908,452,0,0,0,0
20190328_09_3,1528199909712,804,0,0,1,0
20190328_09_3,1528199909964,252,0,0,0,0
20190328_09_3,1528199910418,454,0,0,1,0
20190328_09_3,1528199910721,303,0,0,0,0
20190328_09_3,1528199911024,303,0,0,1,0
20190328_09_3,1528199911376,352,0,0,0,0
20190328_09_3,1528199913534,2158,0,0,1,0
20190328_09_3,1528199913944,410,0,0,0,0
20190328_09_3,1528199914296,352,0,0,1,0
20190328_09_3,1528199915651,1355,0,0,0,0
20190328_09_3,1528199917006,1355,1,0,0,0
20190328_09_3,1528199917709,703,0,0,0,0
20190328_09_3,1528199917911,202,1,0,0,0
20190328_09_3,1528199918166,255,0,0,0,0
20190328_09_3,1528199918318,152,1,0,0,0
20190328_09_3,1528199918520,202,0,0,0,0
20190328_09_3,1528199919174,654,1,0,0,0
20190328_09_3,1528199919326,152,0,0,0,0
20190328_09_3,1528199919829,503,1,0,0,0
20190328_09_3,1528199919981,152,0,0,0,0
20190328_09_3,1528199920233,252,1,0,0,0
20190328_09_3,1528199920385,152,0,0,0,0
20190328_09_3,1528199921138,753,0,0,1,0
20190328_09_3,1528199921539,401,0,0,0,0
20190328_09_3,1528199921791,252,0,0,1,0
20190328_09_3,1528199922044,253,0,0,0,0
20190328_09_3,1528199922547,503,0,0,1,0
20190328_09_3,1528199922798,251,0,0,0,0
20190328_09_3,1528199923351,553,0,0,1,0
20190328_09_3,1528199923653,302,0,0,0,0
20190328_09_3,1528199924156,503,0,0,1,0
20190328_09_3,1528199924309,153,0,0,0,0
20190328_09_3,1528199924662,353,0,0,1,0
20190328_09_3,1528199924814,152,0,0,0,0
20190328_09_3,1528199925619,805,0,0,1,0
20190328_09_3,1528199925722,103,0,0,0,0
20190328_09_3,1528199926029,307,0,0,1,0
20190328_09_3,1528199926184,155,0,0,0,0
20190328_09_3,1528199926437,253,0,0,1,0
20190328_09_3,1528199926590,153,0,0,0,0
20190328_09_3,1528199929099,2509,0,0,1,0
20190328_09_3,1528199929155,56,1,0,1,0
20190328_09_3,1528199929510,355,0,0,0,0
20190328_09_3,1528199939689,10179,0,1,0,1
20190328_09_3,1528199940143,454,0,0,0,0
20190328_09_3,1528199940398,255,0,1,0,1
20190328_09_3,1528199940554,156,0,0,0,1
20190328_09_3,1528199940609,55,0,0,0,0
20190328_09_3,1528199941316,707,0,0,1,0
20190328_09_3,1528199941421,105,0,0,0,0
20190328_09_3,1528199941573,152,0,0,1,0
20190328_09_3,1528199941674,101,0,0,0,0
20190328_09_3,1528199941826,152,0,0,1,0
20190328_09_3,1528199941927,101,0,0,0,0
20190328_09_3,1528199942129,202,0,0,1,0
20190328_09_3,1528199942181,52,0,0,0,0
20190328_09_3,1528199942484,303,1,0,1,0
20190328_09_3,1528199942586,102,0,0,0,0
20190328_09_3,1528199943190,604,0,0,1,0
20190328_09_3,1528199943292,102,0,0,0,0
20190328_09_3,1528199943544,252,0,0,1,0
20190328_09_3,1528199943645,101,0,0,0,0
20190328_09_3,1528199943948,303,1,0,1,0
20190328_09_3,1528199944099,151,0,0,0,0
20190328_09_3,1528199945506,1407,0,1,0,0
20190328_09_3,1528199945560,54,0,1,0,1
20190328_09_3,1528199946118,558,0,0,0,0
20190328_09_3,1528199948531,2413,0,0,1,0
20190328_09_3,1528199948686,155,0,0,0,0
20190328_09_3,1528199948841,155,0,0,1,0
20190328_09_3,1528199948997,156,0,0,0,0
20190328_09_3,1528199949253,256,0,0,1,0
20190328_09_3,1528199949409,156,0,0,0,0
20190328_09_3,1528199949610,201,0,0,1,0
20190328_09_3,1528199949813,203,0,0,0,0
20190328_09_3,1528199950065,252,0,0,1,0
20190328_09_3,1528199950217,152,0,0,0,0
20190328_09_3,1528199950619,402,0,0,1,0
20190328_09_3,1528199950771,152,0,0,0,0
20190328_09_3,1528199951074,303,0,0,1,0
20190328_09_3,1528199951275,201,0,0,0,0
20190328_09_3,1528199951679,404,0,0,1,0
20190328_09_3,1528199951830,151,0,0,0,0
20190328_09_3,1528199952182,352,0,0,1,0
20190328_09_3,1528199952335,153,0,0,0,0
20190328_09_3,1528199952588,253,0,0,1,0
20190328_09_3,1528199952740,152,0,0,0,0
20190328_09_3,1528199953293,553,0,0,1,0
20190328_09_3,1528199953395,102,0,0,0,0
20190328_09_3,1528199953797,402,0,0,1,0
20190328_09_3,1528199953900,103,0,0,0,0
20190328_09_3,1528199954904,1004,1,0,0,0
20190328_09_3,1528199955057,153,0,0,0,0
20190328_09_3,1528199955510,453,1,0,0,0
20190328_09_3,1528199955662,152,0,0,0,0
20190328_09_3,1528199956115,453,1,0,0,0
20190328_09_3,1528199956217,102,0,0,0,0
20190328_09_3,1528199956620,403,1,0,0,0
20190328_09_3,1528199956672,52,0,0,0,0
20190328_09_3,1528199964846,8174,1,0,0,0
20190328_09_3,1528199965199,353,0,0,0,0
20190328_09_3,1528199966103,904,0,0,1,0
20190328_09_3,1528199966306,203,0,0,0,0
20190328_09_3,1528199967009,703,1,0,0,0
20190328_09_3,1528199967161,152,0,0,0,0
20190328_09_3,1528199968115,954,0,0,1,0
20190328_09_3,1528199968368,253,0,0,0,0
20190328_09_3,1528199972280,3912,0,0,1,0
20190328_09_3,1528199972682,402,0,0,0,0
20190328_09_3,1528199973335,653,1,0,0,0
20190328_09_3,1528199973538,203,0,0,0,0
20190328_09_3,1528199974491,953,0,0,1,0
20190328_09_3,1528199974592,101,1,0,1,0
20190328_09_3,1528199975046,454,0,0,1,0
20190328_09_3,1528199975097,51,0,0,0,0
20190328_09_3,1528199975600,503,0,0,1,0
20190328_09_3,1528199975752,152,1,0,1,0
20190328_09_3,1528199975804,52,1,0,0,0
20190328_09_3,1528199975856,52,0,0,0,0
20190328_09_3,1528199976008,152,1,0,1,0
20190328_09_3,1528199976110,102,1,0,0,0
20190328_09_3,1528199976161,51,0,0,0,0
20190328_09_3,1528199976313,152,0,0,1,0
20190328_09_3,1528199976365,52,1,0,1,0
20190328_09_3,1528199976417,52,0,0,1,0
20190328_09_3,1528199976469,52,0,0,0,0
20190328_09_3,1528199976621,152,1,0,1,0
20190328_09_3,1528199976724,103,0,0,0,0
20190328_09_3,1528199976875,151,1,0,1,0
20190328_09_3,1528199976978,103,0,0,0,0
20190328_09_3,1528199977130,152,1,0,1,0
20190328_09_3,1528199977232,102,1,0,0,0
20190328_09_3,1528199977282,50,0,0,0,0
20190328_09_3,1528199977936,654,0,0,1,0
20190328_09_3,1528199978088,152,0,0,0,0
20190328_09_3,1528199979492,1404,1,0,0,0
20190328_09_3,1528199979745,253,0,0,0,0
20190328_09_3,1528199980498,753,1,0,1,0
20190328_09_3,1528199980851,353,0,0,0,0
20190328_09_3,1528199981102,251,1,0,1,0
20190328_09_3,1528199981304,202,0,0,0,0
20190328_09_3,1528199981506,202,1,0,1,0
20190328_09_3,1528199981710,204,0,0,0,0
20190328_09_3,1528199981914,204,0,0,1,0
20190328_09_3,1528199982167,253,0,0,0,0
20190328_09_3,1528199982520,353,1,0,0,0
20190328_09_3,1528199982721,201,0,0,0,0
20190328_09_3,1528199983424,703,0,0,1,0
20190328_09_3,1528199983676,252,0,0,0,0
20190328_09_3,1528199984179,503,1,0,0,0
20190328_09_3,1528199984280,101,0,0,0,0
20190328_09_3,1528199984946,666,0,0,1,0
20190328_09_3,1528199985050,104,0,0,0,0
20190328_09_3,1528199986557,1507,0,0,1,0
20190328_09_3,1528199986809,252,0,0,0,0
20190328_09_3,1528200007564,20755,1,0,0,0
20190328_09_3,1528200007616,52,1,1,0,0
20190328_09_3,1528200007919,303,0,0,0,0
20190328_09_3,1528200054186,46267,0,0,1,0
20190328_09_3,1528200054238,52,0,0,0,0
